Player,Age,Team,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Fmb,Awards
James O'Shaughnessy,26.0,JAX,14.0,9.0,38.0,24.0,214.0,8.9,0.0,10.0,44.7,17.0,1.7,15.3,63.2,5.6,0.0,
DeVante Parker,25.0,MIA,11.0,7.0,47.0,24.0,309.0,12.9,1.0,14.0,36.2,46.0,2.2,28.1,51.1,6.6,0.0,
Nick Boyle,25.0,BAL,16.0,13.0,37.0,23.0,213.0,9.3,0.0,10.0,51.4,25.0,1.4,13.3,62.2,5.8,0.0,
Marquise Goodwin,28.0,SFO,11.0,8.0,43.0,23.0,395.0,17.2,4.0,19.0,53.5,67.0,2.1,35.9,53.5,9.2,1.0,
Tim Patrick,25.0,DEN,16.0,4.0,41.0,23.0,315.0,13.7,1.0,15.0,43.9,26.0,1.4,19.7,56.1,7.7,2.0,
Damien Williams,26.0,KAN,16.0,3.0,24.0,23.0,160.0,7.0,2.0,9.0,66.7,32.0,1.4,10.0,95.8,6.7,1.0,
Corey Clement,24.0,PHI,11.0,0.0,25.0,22.0,192.0,8.7,0.0,10.0,56.0,23.0,2.0,17.5,88.0,7.7,4.0,
Jason Croom,24.0,BUF,15.0,3.0,35.0,22.0,259.0,11.8,1.0,10.0,48.6,26.0,1.5,17.3,62.9,7.4,2.0,
Leonard Fournette,23.0,JAX,8.0,8.0,26.0,22.0,185.0,8.4,1.0,10.0,50.0,31.0,2.8,23.1,84.6,7.1,0.0,
Mike Gesicki,23.0,MIA,16.0,7.0,32.0,22.0,202.0,9.2,0.0,9.0,46.9,27.0,1.4,12.6,68.8,6.3,1.0,
Latavius Murray,28.0,MIN,16.0,6.0,26.0,22.0,141.0,6.4,0.0,7.0,42.3,16.0,1.4,8.8,84.6,5.4,0.0,
Demarcus Robinson,24.0,KAN,16.0,5.0,33.0,22.0,288.0,13.1,4.0,12.0,54.5,89.0,1.4,18.0,66.7,8.7,0.0,
DeAndre Carter,25.0,2TM,14.0,4.0,25.0,22.0,216.0,9.8,0.0,10.0,52.0,50.0,1.6,15.4,88.0,8.6,5.0,
Charles Clay,29.0,BUF,13.0,12.0,36.0,21.0,184.0,8.8,0.0,11.0,41.7,21.0,1.6,14.2,58.3,5.1,1.0,
Isaiah Crowell,25.0,NYJ,13.0,6.0,28.0,21.0,152.0,7.2,0.0,7.0,46.4,21.0,1.6,11.7,75.0,5.4,0.0,
Jakeem Grant,26.0,MIA,10.0,2.0,34.0,21.0,268.0,12.8,2.0,13.0,50.0,52.0,2.1,26.8,61.8,7.9,0.0,
Mark Ingram,29.0,NOR,12.0,6.0,27.0,21.0,170.0,8.1,1.0,5.0,37.0,28.0,1.8,14.2,77.8,6.3,3.0,
Cordarrelle Patterson,27.0,NWE,15.0,5.0,28.0,21.0,247.0,11.8,3.0,11.0,50.0,55.0,1.4,16.5,75.0,8.8,1.0,AP-2
John Ross,23.0,CIN,13.0,10.0,58.0,21.0,210.0,10.0,7.0,13.0,25.9,39.0,1.6,16.2,36.2,3.6,0.0,
Equanimeous St. Brown,22.0,GNB,12.0,7.0,36.0,21.0,328.0,15.6,0.0,13.0,47.2,54.0,1.8,27.3,58.3,9.1,0.0,
Levine Toilolo,27.0,DET,16.0,10.0,24.0,21.0,263.0,12.5,1.0,15.0,75.0,39.0,1.3,16.4,87.5,11.0,0.0,
Geronimo Allison,24.0,GNB,5.0,4.0,30.0,20.0,303.0,15.2,2.0,11.0,56.7,64.0,4.0,60.6,66.7,10.1,1.0,
Peyton Barber,24.0,TAM,16.0,16.0,29.0,20.0,92.0,4.6,1.0,4.0,34.5,10.0,1.3,5.8,69.0,3.2,1.0,
Alfred Blue,27.0,HOU,16.0,2.0,27.0,20.0,154.0,7.7,0.0,4.0,48.1,28.0,1.3,9.6,74.1,5.7,0.0,
Chris Carson,24.0,SEA,14.0,14.0,24.0,20.0,163.0,8.2,0.0,7.0,50.0,27.0,1.4,11.6,83.3,6.8,3.0,
Nick Chubb,23.0,CLE,16.0,9.0,29.0,20.0,149.0,7.5,2.0,5.0,41.4,24.0,1.3,9.3,69.0,5.1,0.0,
Chase Edmonds,22.0,ARI,16.0,0.0,23.0,20.0,103.0,5.2,0.0,5.0,39.1,13.0,1.3,6.4,87.0,4.5,1.0,
Alex Erickson,26.0,CIN,16.0,6.0,29.0,20.0,167.0,8.4,0.0,7.0,44.8,28.0,1.3,10.4,69.0,5.8,1.0,
Jordan Howard,24.0,CHI,16.0,15.0,26.0,20.0,145.0,7.3,0.0,7.0,42.3,18.0,1.3,9.1,76.9,5.6,2.0,
Allen Hurns,27.0,DAL,16.0,7.0,35.0,20.0,295.0,14.8,2.0,11.0,54.3,49.0,1.3,18.4,57.1,8.4,1.0,
Jordan Matthews,26.0,PHI,14.0,3.0,28.0,20.0,300.0,15.0,2.0,14.0,57.1,56.0,1.4,21.4,71.4,10.7,0.0,
Adrian Peterson,33.0,WAS,16.0,16.0,26.0,20.0,208.0,10.4,1.0,9.0,50.0,52.0,1.3,13.0,76.9,8.0,3.0,AP CPoY-3
Paul Richardson,26.0,WAS,7.0,4.0,35.0,20.0,262.0,13.1,2.0,12.0,48.6,46.0,2.9,37.4,57.1,7.5,0.0,
Jonnu Smith,23.0,TEN,13.0,12.0,30.0,20.0,258.0,12.9,3.0,10.0,56.7,61.0,1.5,19.8,66.7,8.6,1.0,
Jordan Thomas,22.0,HOU,16.0,10.0,27.0,20.0,215.0,10.8,4.0,12.0,55.6,39.0,1.3,13.4,74.1,8.0,0.0,
Spencer Ware,27.0,KAN,13.0,2.0,23.0,20.0,224.0,11.2,0.0,9.0,56.5,31.0,1.5,17.2,87.0,9.7,0.0,
Martavis Bryant,27.0,OAK,8.0,2.0,27.0,19.0,266.0,14.0,0.0,10.0,59.3,47.0,2.4,33.3,70.4,9.9,1.0,
Anthony Firkser,23.0,TEN,12.0,0.0,20.0,19.0,225.0,11.8,1.0,11.0,75.0,28.0,1.6,18.8,95.0,11.3,0.0,
Virgil Green,30.0,LAC,16.0,16.0,27.0,19.0,210.0,11.1,1.0,10.0,59.3,26.0,1.2,13.1,70.4,7.8,0.0,
T.J. Jones,26.0,DET,15.0,3.0,26.0,19.0,190.0,10.0,2.0,10.0,61.5,26.0,1.3,12.7,73.1,7.3,0.0,
Lance Kendricks,30.0,GNB,16.0,3.0,25.0,19.0,170.0,8.9,1.0,9.0,64.0,22.0,1.2,10.6,76.0,6.8,0.0,
Elijah McGuire,24.0,NYJ,8.0,3.0,31.0,19.0,193.0,10.2,1.0,10.0,51.6,20.0,2.4,24.1,61.3,6.2,2.0,
Chris Moore,25.0,BAL,16.0,0.0,25.0,19.0,196.0,10.3,1.0,8.0,48.0,30.0,1.2,12.3,76.0,7.8,0.0,
Trent Sherfield,22.0,ARI,13.0,2.0,28.0,19.0,210.0,11.1,1.0,11.0,57.1,21.0,1.5,16.2,67.9,7.5,0.0,
Doug Martin,29.0,OAK,16.0,9.0,24.0,18.0,116.0,6.4,0.0,6.0,41.7,23.0,1.1,7.3,75.0,4.8,3.0,
Isaiah McKenzie,23.0,BUF,7.0,1.0,30.0,18.0,179.0,9.9,0.0,10.0,46.7,23.0,2.6,25.6,60.0,6.0,2.0,
Jordan Akins,26.0,HOU,16.0,6.0,25.0,17.0,225.0,13.2,0.0,11.0,52.0,28.0,1.1,14.1,68.0,9.0,0.0,
Trenton Cannon,24.0,NYJ,16.0,0.0,25.0,17.0,144.0,8.5,0.0,4.0,40.0,35.0,1.1,9.0,68.0,5.8,0.0,
Ted Ginn Jr.,33.0,NOR,5.0,3.0,30.0,17.0,209.0,12.3,2.0,10.0,50.0,42.0,3.4,41.8,56.7,7.0,1.0,
Marlon Mack,22.0,IND,12.0,10.0,26.0,17.0,103.0,6.1,1.0,3.0,50.0,29.0,1.4,8.6,65.4,4.0,2.0,
Aldrick Robinson,30.0,MIN,14.0,0.0,35.0,17.0,231.0,13.6,5.0,12.0,48.6,40.0,1.2,16.5,48.6,6.6,0.0,
Torrey Smith,29.0,CAR,11.0,6.0,31.0,17.0,190.0,11.2,2.0,12.0,48.4,35.0,1.5,17.3,54.8,6.1,0.0,
Chad Williams,24.0,ARI,10.0,7.0,46.0,17.0,171.0,10.1,1.0,9.0,30.4,22.0,1.7,17.1,37.0,3.7,0.0,
Deonte Thompson,29.0,2TM,13.0,6.0,30.0,17.0,161.0,9.5,0.0,10.0,50.0,15.0,1.3,12.4,56.7,5.4,0.0,
Bennie Fowler,27.0,NYG,10.0,5.0,27.0,16.0,199.0,12.4,1.0,11.0,44.4,26.0,1.6,19.9,59.3,7.4,1.0,
Josh Hill,28.0,NOR,16.0,11.0,24.0,16.0,185.0,11.6,1.0,11.0,58.3,23.0,1.0,11.6,66.7,7.7,0.0,
Breshad Perriman,25.0,CLE,10.0,2.0,25.0,16.0,340.0,21.3,2.0,13.0,56.0,66.0,1.6,34.0,64.0,13.6,0.0,
James Washington,22.0,PIT,14.0,6.0,38.0,16.0,217.0,13.6,1.0,11.0,42.1,47.0,1.1,15.5,42.1,5.7,0.0,
Jordan Wilkins,24.0,IND,16.0,3.0,17.0,16.0,85.0,5.3,0.0,2.0,64.7,17.0,1.0,5.3,94.1,5.0,2.0,
Maxx Williams,24.0,BAL,13.0,6.0,17.0,16.0,143.0,8.9,1.0,7.0,58.8,25.0,1.2,11.0,94.1,8.4,0.0,
Terrelle Pryor,29.0,2TM,8.0,1.0,30.0,16.0,252.0,15.8,2.0,11.0,50.0,44.0,2.0,31.5,53.3,8.4,0.0,
Kapri Bibbs,25.0,2TM,12.0,0.0,23.0,16.0,115.0,7.2,1.0,4.0,43.5,23.0,1.3,9.6,69.6,5.0,1.0,
Marcell Ateman,24.0,OAK,7.0,6.0,31.0,15.0,154.0,10.3,1.0,7.0,35.5,32.0,2.1,22.0,48.4,5.0,0.0,
Alex Collins,24.0,BAL,10.0,10.0,21.0,15.0,105.0,7.0,1.0,6.0,52.4,24.0,1.5,10.5,71.4,5.0,3.0,
Tyler Eifert,28.0,CIN,4.0,2.0,19.0,15.0,179.0,11.9,1.0,10.0,63.2,29.0,3.8,44.8,78.9,9.4,0.0,
Derrick Henry,24.0,TEN,16.0,12.0,18.0,15.0,99.0,6.6,0.0,4.0,44.4,21.0,0.9,6.2,83.3,5.5,1.0,
Justin Jackson,22.0,LAC,13.0,1.0,19.0,15.0,135.0,9.0,0.0,5.0,47.4,19.0,1.2,10.4,78.9,7.1,0.0,
Marshawn Lynch,32.0,OAK,6.0,6.0,20.0,15.0,84.0,5.6,0.0,6.0,40.0,17.0,2.5,14.0,75.0,4.2,0.0,
Darren Sproles,35.0,PHI,6.0,2.0,23.0,15.0,160.0,10.7,2.0,6.0,34.8,37.0,2.5,26.7,65.2,7.0,0.0,
Luke Stocker,30.0,TEN,16.0,11.0,21.0,15.0,165.0,11.0,2.0,10.0,57.1,31.0,0.9,10.3,71.4,7.9,0.0,
Josh Bellamy,29.0,CHI,16.0,2.0,25.0,14.0,117.0,8.4,1.0,8.0,48.0,20.0,0.9,7.3,56.0,4.7,0.0,
Jaron Brown,28.0,SEA,16.0,2.0,19.0,14.0,166.0,11.9,5.0,9.0,63.2,45.0,0.9,10.4,73.7,8.7,0.0,
Rex Burkhead,28.0,NWE,8.0,4.0,20.0,14.0,131.0,9.4,1.0,4.0,55.0,25.0,1.8,16.4,70.0,6.6,2.0,
DJ Chark,22.0,JAX,11.0,0.0,32.0,14.0,174.0,12.4,0.0,6.0,40.6,38.0,1.3,15.8,43.8,5.4,1.0,
Royce Freeman,22.0,DEN,14.0,8.0,20.0,14.0,72.0,5.1,0.0,2.0,45.0,9.0,1.0,5.1,70.0,3.6,1.0,
Wayne Gallman,24.0,NYG,15.0,1.0,22.0,14.0,89.0,6.4,0.0,5.0,31.8,21.0,0.9,5.9,63.6,4.0,2.0,
Justin Hardy,27.0,ATL,16.0,0.0,22.0,14.0,133.0,9.5,2.0,8.0,59.1,19.0,0.9,8.3,63.6,6.0,1.0,
Jordan Leggett,23.0,NYJ,15.0,4.0,24.0,14.0,114.0,8.1,1.0,6.0,54.2,16.0,0.9,7.6,58.3,4.8,0.0,
Cody Core,24.0,CIN,14.0,3.0,28.0,13.0,160.0,12.3,1.0,7.0,42.9,30.0,0.9,11.4,46.4,5.7,0.0,
Hayden Hurst,25.0,BAL,12.0,0.0,23.0,13.0,163.0,12.5,1.0,8.0,39.1,32.0,1.1,13.6,56.5,7.1,0.0,
Chris Ivory,30.0,BUF,13.0,1.0,21.0,13.0,205.0,15.8,0.0,7.0,47.6,55.0,1.0,15.8,61.9,9.8,1.0,
Keith Kirkwood,24.0,NOR,8.0,1.0,21.0,13.0,209.0,16.1,2.0,10.0,57.1,42.0,1.6,26.1,61.9,10.0,0.0,
Damion Ratley,23.0,CLE,13.0,3.0,20.0,13.0,144.0,11.1,0.0,5.0,55.0,27.0,1.0,11.1,65.0,7.2,0.0,
Luke Willson,28.0,DET,14.0,8.0,19.0,13.0,87.0,6.7,0.0,5.0,52.6,13.0,0.9,6.2,68.4,4.6,0.0,
Andre Holmes,30.0,2TM,15.0,3.0,24.0,13.0,162.0,12.5,0.0,8.0,37.5,24.0,0.9,10.8,54.2,6.8,0.0,
Dan Arnold,23.0,NOR,10.0,1.0,19.0,12.0,150.0,12.5,1.0,9.0,57.9,25.0,1.2,15.0,63.2,7.9,1.0,
Travis Benjamin,29.0,LAC,12.0,3.0,24.0,12.0,186.0,15.5,1.0,9.0,37.5,46.0,1.0,15.5,50.0,7.8,0.0,
James Develin,30.0,NWE,16.0,8.0,17.0,12.0,61.0,5.1,0.0,3.0,35.3,11.0,0.8,3.8,70.6,3.6,0.0,
Ed Dickson,31.0,SEA,10.0,1.0,13.0,12.0,143.0,11.9,3.0,6.0,76.9,42.0,1.2,14.3,92.3,11.0,0.0,
Frank Gore,35.0,MIA,14.0,14.0,16.0,12.0,124.0,10.3,1.0,8.0,68.8,24.0,0.9,8.9,75.0,7.8,1.0,
Demetrius Harris,27.0,KAN,15.0,3.0,25.0,12.0,164.0,13.7,3.0,9.0,40.0,35.0,0.8,10.9,48.0,6.6,0.0,
Brandon LaFell,32.0,OAK,6.0,5.0,16.0,12.0,135.0,11.3,2.0,9.0,56.3,24.0,2.0,22.5,75.0,8.4,0.0,
Eli Rogers,26.0,PIT,3.0,3.0,14.0,12.0,79.0,6.6,0.0,5.0,64.3,17.0,4.0,26.3,85.7,5.6,1.0,
Dalton Schultz,22.0,DAL,11.0,7.0,17.0,12.0,116.0,9.7,0.0,6.0,64.7,17.0,1.1,10.5,70.6,6.8,0.0,
Logan Thomas,27.0,BUF,12.0,3.0,17.0,12.0,77.0,6.4,0.0,3.0,41.2,24.0,1.0,6.4,70.6,4.5,0.0,
Jeff Wilson,23.0,SFO,6.0,2.0,15.0,12.0,98.0,8.2,0.0,5.0,53.3,24.0,2.0,16.3,80.0,6.5,3.0,
Darren Fells,32.0,CLE,16.0,11.0,12.0,11.0,117.0,10.6,3.0,6.0,83.3,49.0,0.7,7.3,91.7,9.8,0.0,
C.J. Ham,25.0,MIN,15.0,2.0,15.0,11.0,85.0,7.7,0.0,4.0,53.3,17.0,0.7,5.7,73.3,5.7,0.0,
Darius Jennings,26.0,TEN,16.0,0.0,15.0,11.0,101.0,9.2,0.0,2.0,60.0,36.0,0.7,6.3,73.3,6.7,0.0,
Andy Jones,24.0,DET,8.0,3.0,24.0,11.0,80.0,7.3,1.0,6.0,45.8,15.0,1.4,10.0,45.8,3.3,0.0,
Cody Latimer,26.0,NYG,6.0,2.0,16.0,11.0,190.0,17.3,1.0,6.0,50.0,39.0,1.8,31.7,68.8,11.9,0.0,
Brandon Marshall,34.0,SEA,7.0,2.0,23.0,11.0,136.0,12.4,1.0,7.0,34.8,27.0,1.6,19.4,47.8,5.9,0.0,
Marcus Murphy,27.0,BUF,11.0,1.0,19.0,11.0,26.0,2.4,0.0,2.0,21.1,8.0,1.0,2.4,57.9,1.4,1.0,
Bilal Powell,30.0,NYJ,7.0,7.0,18.0,11.0,110.0,10.0,1.0,3.0,33.3,28.0,1.6,15.7,61.1,6.1,2.0,
Brandon Powell,23.0,DET,6.0,1.0,17.0,11.0,129.0,11.7,0.0,6.0,52.9,41.0,1.8,21.5,64.7,7.6,0.0,
Austin Seferian-Jenkins,26.0,JAX,5.0,5.0,19.0,11.0,90.0,8.2,1.0,6.0,36.8,21.0,2.2,18.0,57.9,4.7,0.0,
LeGarrette Blount,32.0,DET,16.0,8.0,15.0,10.0,67.0,6.7,0.0,4.0,40.0,23.0,0.6,4.2,66.7,4.5,2.0,
Deontay Burnett,21.0,NYJ,5.0,1.0,15.0,10.0,143.0,14.3,0.0,7.0,53.3,29.0,2.0,28.6,66.7,9.5,0.0,
Michael Floyd,29.0,WAS,13.0,3.0,24.0,10.0,100.0,10.0,1.0,5.0,37.5,20.0,0.8,7.7,41.7,4.2,0.0,
Marvin Hall,25.0,ATL,16.0,0.0,19.0,10.0,149.0,14.9,1.0,5.0,42.1,47.0,0.6,9.3,52.6,7.8,0.0,
Niles Paul,29.0,JAX,6.0,1.0,13.0,10.0,98.0,9.8,0.0,5.0,53.8,22.0,1.7,16.3,76.9,7.5,0.0,
Andre Roberts,30.0,NYJ,16.0,1.0,17.0,10.0,79.0,7.9,1.0,4.0,29.4,20.0,0.6,4.9,58.8,4.6,3.0,"PB,AP-1"
Russell Shepard,28.0,NYG,12.0,0.0,19.0,10.0,188.0,18.8,2.0,7.0,47.4,49.0,0.8,15.7,52.6,9.9,0.0,
Lee Smith,31.0,OAK,16.0,4.0,11.0,10.0,73.0,7.3,3.0,5.0,90.9,30.0,0.6,4.6,90.9,6.6,0.0,
Carlos Hyde,28.0,2TM,14.0,7.0,16.0,10.0,33.0,3.3,0.0,0.0,25.0,9.0,0.7,2.4,62.5,2.1,2.0,
Kalen Ballage,23.0,MIA,12.0,0.0,11.0,9.0,56.0,6.2,0.0,2.0,45.5,31.0,0.8,4.7,81.8,5.1,1.0,
Austin Carr,25.0,NOR,14.0,2.0,14.0,9.0,97.0,10.8,2.0,5.0,50.0,25.0,0.6,6.9,64.3,6.9,0.0,
Corey Grant,27.0,JAX,5.0,1.0,12.0,9.0,67.0,7.4,0.0,5.0,50.0,16.0,1.8,13.4,75.0,5.6,0.0,
Jermaine Gresham,30.0,ARI,13.0,11.0,12.0,9.0,94.0,10.4,0.0,6.0,58.3,26.0,0.7,7.2,75.0,7.8,1.0,
Dontrell Hilliard,23.0,CLE,11.0,0.0,10.0,9.0,105.0,11.7,0.0,4.0,60.0,24.0,0.8,9.5,90.0,10.5,0.0,
Richie James,23.0,SFO,13.0,2.0,14.0,9.0,130.0,14.4,1.0,4.0,50.0,53.0,0.7,10.0,64.3,9.3,2.0,
Cameron Meredith,26.0,NOR,6.0,1.0,10.0,9.0,114.0,12.7,1.0,4.0,50.0,46.0,1.5,19.0,90.0,11.4,1.0,
Logan Paulsen,31.0,ATL,15.0,10.0,9.0,9.0,91.0,10.1,1.0,6.0,88.9,19.0,0.6,6.1,100.0,10.1,0.0,
Rashaad Penny,22.0,SEA,14.0,0.0,12.0,9.0,75.0,8.3,0.0,3.0,25.0,24.0,0.6,5.4,75.0,6.3,0.0,
MyCole Pruitt,26.0,TEN,15.0,1.0,11.0,9.0,102.0,11.3,1.0,6.0,54.5,27.0,0.6,6.8,81.8,9.3,0.0,
Trey Quinn,23.0,WAS,3.0,2.0,10.0,9.0,75.0,8.3,1.0,5.0,70.0,15.0,3.0,25.0,90.0,7.5,0.0,
Michael Roberts,24.0,DET,8.0,2.0,20.0,9.0,100.0,11.1,3.0,5.0,30.0,29.0,1.1,12.5,45.0,5.0,0.0,
Scott Simonson,26.0,NYG,16.0,4.0,14.0,9.0,86.0,9.6,1.0,6.0,57.1,24.0,0.6,5.4,64.3,6.1,0.0,
Rod Smith,26.0,DAL,16.0,1.0,12.0,9.0,60.0,6.7,0.0,1.0,41.7,14.0,0.6,3.8,75.0,5.0,0.0,
Tavon Austin,28.0,DAL,7.0,0.0,13.0,8.0,140.0,17.5,2.0,5.0,46.2,64.0,1.1,20.0,61.5,10.8,0.0,
Cameron Batson,23.0,TEN,11.0,2.0,11.0,8.0,82.0,10.3,0.0,5.0,63.6,26.0,0.7,7.5,72.7,7.5,1.0,
Blake Bell,27.0,JAX,10.0,4.0,11.0,8.0,67.0,8.4,0.0,3.0,63.6,16.0,0.8,6.7,72.7,6.1,0.0,
Jake Butt,23.0,DEN,3.0,3.0,13.0,8.0,85.0,10.6,0.0,4.0,30.8,22.0,2.7,28.3,61.5,6.5,0.0,
Will Dissly,22.0,SEA,4.0,4.0,14.0,8.0,156.0,19.5,2.0,5.0,50.0,66.0,2.0,39.0,57.1,11.1,0.0,
Andy Janovich,25.0,DEN,16.0,7.0,10.0,8.0,112.0,14.0,1.0,5.0,60.0,32.0,0.5,7.0,80.0,11.2,0.0,
Jake Kumerow,26.0,GNB,5.0,2.0,11.0,8.0,103.0,12.9,1.0,4.0,72.7,49.0,1.6,20.6,72.7,9.4,0.0,
Taquan Mizzell,25.0,CHI,9.0,1.0,10.0,8.0,78.0,9.8,1.0,4.0,50.0,26.0,0.9,8.7,80.0,7.8,0.0,
Alfred Morris,30.0,SFO,12.0,1.0,13.0,8.0,73.0,9.1,0.0,5.0,53.8,16.0,0.7,6.1,61.5,5.6,2.0,
Nick O'Leary,26.0,MIA,12.0,7.0,10.0,8.0,86.0,10.8,1.0,6.0,80.0,19.0,0.7,7.2,80.0,8.6,0.0,
Elijhaa Penny,25.0,NYG,14.0,3.0,9.0,8.0,50.0,6.3,0.0,1.0,55.6,16.0,0.6,3.6,88.9,5.6,0.0,
Anthony Sherman,30.0,KAN,16.0,1.0,9.0,8.0,96.0,12.0,1.0,5.0,55.6,36.0,0.5,6.0,88.9,10.7,0.0,PB
Erik Swoope,26.0,IND,7.0,2.0,10.0,8.0,87.0,10.9,3.0,5.0,70.0,26.0,1.1,12.4,80.0,8.7,0.0,
Eric Tomlinson,26.0,NYJ,15.0,12.0,14.0,8.0,72.0,9.0,0.0,3.0,42.9,24.0,0.5,4.8,57.1,5.1,0.0,
Josh Adams,22.0,PHI,14.0,5.0,13.0,7.0,58.0,8.3,0.0,3.0,38.5,13.0,0.5,4.1,53.8,4.5,1.0,
Mo Alie-Cox,25.0,IND,9.0,1.0,13.0,7.0,133.0,19.0,2.0,6.0,46.2,34.0,0.8,14.8,53.8,10.2,0.0,
Antony Auclair,25.0,TAM,16.0,10.0,8.0,7.0,48.0,6.9,0.0,1.0,75.0,12.0,0.4,3.0,87.5,6.0,0.0,
Derek Carrier,28.0,OAK,16.0,2.0,12.0,7.0,67.0,9.6,1.0,3.0,50.0,23.0,0.4,4.2,58.3,5.6,0.0,
Ronald Jones II,21.0,TAM,9.0,0.0,9.0,7.0,33.0,4.7,0.0,2.0,22.2,15.0,0.8,3.7,77.8,3.7,0.0,
T.J. Logan,24.0,ARI,10.0,0.0,7.0,7.0,37.0,5.3,0.0,1.0,14.3,17.0,0.7,3.7,100.0,5.3,0.0,
Sony Michel,23.0,NWE,13.0,8.0,11.0,7.0,50.0,7.1,0.0,3.0,45.5,13.0,0.5,3.8,63.6,4.5,1.0,
JJ Nelson,26.0,ARI,14.0,2.0,19.0,7.0,64.0,9.1,0.0,4.0,26.3,17.0,0.5,4.6,36.8,3.4,0.0,
Zach Zenner,27.0,DET,8.0,1.0,10.0,7.0,56.0,8.0,0.0,3.0,50.0,30.0,0.9,7.0,70.0,5.6,0.0,
Kamar Aiken,29.0,PHI,5.0,1.0,7.0,6.0,53.0,8.8,0.0,2.0,28.6,18.0,1.2,10.6,85.7,7.6,0.0,
Tommy Bohanon,28.0,JAX,16.0,6.0,9.0,6.0,41.0,6.8,0.0,1.0,66.7,12.0,0.4,2.6,66.7,4.6,0.0,
Brice Butler,28.0,2TM,8.0,1.0,10.0,6.0,60.0,10.0,1.0,4.0,50.0,23.0,0.8,7.5,60.0,6.0,0.0,
Kenneth Dixon,24.0,BAL,6.0,0.0,7.0,6.0,51.0,8.5,0.0,2.0,57.1,21.0,1.0,8.5,85.7,7.3,2.0,
Russell Gage,22.0,ATL,15.0,0.0,10.0,6.0,63.0,10.5,0.0,2.0,60.0,22.0,0.4,4.2,60.0,6.3,0.0,
Rashad Greene,26.0,JAX,8.0,1.0,8.0,6.0,60.0,10.0,0.0,3.0,62.5,12.0,0.8,7.5,75.0,7.5,2.0,
Xavier Grimble,26.0,PIT,16.0,2.0,8.0,6.0,86.0,14.3,0.0,4.0,62.5,23.0,0.4,5.4,75.0,10.8,1.0,
David Grinnage,24.0,JAX,4.0,2.0,8.0,6.0,61.0,10.2,0.0,2.0,62.5,24.0,1.5,15.3,75.0,7.6,0.0,
Dwayne Harris,31.0,OAK,15.0,1.0,6.0,6.0,40.0,6.7,0.0,1.0,66.7,13.0,0.4,2.7,100.0,6.7,2.0,
Marcus Johnson,24.0,IND,5.0,0.0,8.0,6.0,102.0,17.0,1.0,5.0,75.0,34.0,1.2,20.4,75.0,12.8,0.0,
Raheem Mostert,26.0,SFO,9.0,0.0,7.0,6.0,25.0,4.2,0.0,1.0,28.6,23.0,0.7,2.8,85.7,3.6,1.0,
Durham Smythe,23.0,MIA,15.0,2.0,11.0,6.0,50.0,8.3,0.0,2.0,54.5,21.0,0.4,3.3,54.5,4.5,0.0,
Neal Sterling,26.0,NYJ,5.0,4.0,8.0,6.0,47.0,7.8,0.0,2.0,75.0,12.0,1.2,9.4,75.0,5.9,0.0,
Darren Waller,26.0,OAK,4.0,0.0,6.0,6.0,75.0,12.5,0.0,4.0,83.3,44.0,1.5,18.8,100.0,12.5,0.0,
Jay Ajayi,25.0,PHI,4.0,3.0,6.0,5.0,20.0,4.0,0.0,1.0,50.0,12.0,1.3,5.0,83.3,3.3,1.0,
Malcolm Brown,25.0,LAR,12.0,0.0,7.0,5.0,52.0,10.4,1.0,2.0,57.1,18.0,0.4,4.3,71.4,7.4,0.0,
Noah Brown,22.0,DAL,8.0,2.0,8.0,5.0,54.0,10.8,0.0,2.0,50.0,22.0,0.6,6.8,62.5,6.8,0.0,
Garrett Celek,30.0,SFO,15.0,1.0,8.0,5.0,90.0,18.0,2.0,5.0,62.5,41.0,0.3,6.0,62.5,11.3,0.0,
Corey Coleman,24.0,NYG,8.0,1.0,8.0,5.0,71.0,14.2,0.0,5.0,62.5,30.0,0.6,8.9,62.5,8.9,0.0,
Tyler Conklin,23.0,MIN,16.0,3.0,7.0,5.0,77.0,15.4,0.0,3.0,71.4,33.0,0.3,4.8,71.4,11.0,0.0,
Seth Devalve,25.0,CLE,13.0,4.0,7.0,5.0,74.0,14.8,1.0,3.0,42.9,26.0,0.4,5.7,71.4,10.6,0.0,
Devonta Freeman,26.0,ATL,2.0,2.0,7.0,5.0,23.0,4.6,0.0,0.0,14.3,14.0,2.5,11.5,71.4,3.3,0.0,
Zach Line,28.0,NOR,16.0,6.0,10.0,5.0,14.0,2.8,2.0,2.0,40.0,5.0,0.3,0.9,50.0,1.4,0.0,
Ray-Ray McCloud,22.0,BUF,10.0,1.0,6.0,5.0,36.0,7.2,0.0,2.0,50.0,16.0,0.5,3.6,83.3,6.0,2.0,
David Morgan,25.0,MIN,11.0,6.0,6.0,5.0,36.0,7.2,0.0,2.0,66.7,13.0,0.5,3.3,83.3,6.0,0.0,
Brian Parker,26.0,DEN,13.0,1.0,10.0,5.0,33.0,6.6,0.0,2.0,40.0,11.0,0.4,2.5,50.0,3.3,0.0,
Joshua Perkins,25.0,PHI,9.0,1.0,11.0,5.0,67.0,13.4,0.0,4.0,45.5,30.0,0.6,7.4,45.5,6.1,0.0,
